full_name,e,q,i,om,w,ad,tp_cal,per_y,class,data_arc,condition_code,n_obs_used,two_body,A1,A2,A3,DT,M1,K1,M2,K2,PC,diameter,extent,albedo,rot_per,GM
"   73P/Schwassmann-Wachmann 3-AJ",0.800195285662543,0.936080103000306,12.1493175429657,72.06227489809055,196.7656541361871,8.433870011583345,20060608.0111745,10.1407278330903,JFc,19,9,17,,,,,,21.3,10.0,,,,,,,,
"   73P/Schwassmann-Wachmann 3-AK",0.69335823324,0.937705211325409,11.4294972671815,69.37619102093456,199.3256981265443,5.178260146122617,20060608.3826940,5.34762240191595,JFc,11,9,12,,,,,,18.8,30.0,,,,,,,,
"   73P/Schwassmann-Wachmann 3-AL",0.699842823483816,0.938768583919104,11.4439332846419,69.97977382957781,198.7225549045438,5.316411417539144,20060608.4058874,5.53124539175354,JFc,14,9,15,,,,,,,,,,,,,,,
"   73P/Schwassmann-Wachmann 3-AM",0.69335823324,0.930937163724782,11.5441980464116,68.11933346444872,201.0885963512684,5.140885168641313,20060608.2010370,5.28983092886262,JFc,2,9,12,,,,,,,,,,,,,,,
"   73P/Schwassmann-Wachmann 3-AN",0.694756955270123,0.938997323738394,11.4051415712495,69.89155967192667,198.8011953376514,5.213459480441074,20060608.3161787,5.39555431326974,JFc,18,8,43,,,,,,,,,,,,,,,
"   73P/Schwassmann-Wachmann 3-AO",0.69376877393668,0.940750162287031,11.325884937118,70.38879700338832,198.1671916364014,5.203301013555572,20060607.8506011,5.38450079475938,JFc,2,9,19,,,,,,,,,,,,,,,
"   73P/Schwassmann-Wachmann 3-AP",0.701430092385429,0.938745428567555,11.4659092912232,69.9669785019781,198.7426204960793,5.349533494567575,20060606.6097834,5.57520581298437,JFc,15,8,95,,,,,,20.3,10.0,21.2,5.0,,,,,,
"   73P/Schwassmann-Wachmann 3-AQ",0.695911908759867,0.939006436459305,11.4136956180962,69.92072504439952,198.7713164253278,5.236877878048675,20060607.9000490,5.42640166347363,JFc,27,7,185,,,,,,17.5,35.0,18.5,5.0,,,,,,
"   73P/Schwassmann-Wachmann 3-AR",0.695799013016798,0.939204760431714,11.406522554195,69.96630167530681,198.7098465902828,5.235691447144216,20060606.8107967,5.4250994247122,JFc,14,9,15,,,,,,21.8,20.0,,,,,,,,
"   73P/Schwassmann-Wachmann 3-AS",.7011056336835199,.9388251153500813,11.4618269105828,69.97647507180749,198.7219593922071,5.343160904794704,20060606.2613137,5.56683894882581,JFc,12,8,36,,,,,,20.3,10.0,22.3,5.0,,,,,,
"   73P/Schwassmann-Wachmann 3-AT",0.686932227480063,0.939628790402723,11.3346206138147,69.84813048476539,198.8104065064084,5.063089297374168,20060606.2886748,5.19978192644555,JFc,21,8,25,,,,,,21.0,10.0,,,,,,,,
"   73P/Schwassmann-Wachmann 3-AU",0.692822353452358,0.939297958829185,11.3822058521825,69.91454525670791,198.758306151452,5.176368134624684,20060608.0976554,5.3472299051059,JFc,30,8,12,,,,,,,,,,,,,,,
"   73P/Schwassmann-Wachmann 3-AV",0.69335823324,0.939024287616966,11.3951152975271,69.88524740736541,198.8335456057121,5.185544439851359,20060606.4955478,5.35891017438435,JFc,19,9,12,,,,,,,,,,,,,,,
"   73P/Schwassmann-Wachmann 3-AW",0.67730146390118,0.940257756426406,11.2395964153711,69.79453062090771,198.8339738442099,4.887210615716875,20060607.9087760,4.97374020004107,JFc,7,9,36,,,,,,,,,,,,,,,
"   73P/Schwassmann-Wachmann 3-AX",0.692470126439069,0.93800953956083,11.4277852827943,69.46695211432159,199.2512703220542,5.162272873327948,20060609.4988419,5.32706652712761,JFc,2,9,16,,,,,,,,,,,,,,,
"   73P/Schwassmann-Wachmann 3-AY",0.675089956009265,0.940193403515323,11.2258696408536,69.71151968098572,198.92203184,4.847214039894668,20060608.9021135,4.92254048387186,JFc,7,9,28,,,,,,,,,,,,,,,
"   73P/Schwassmann-Wachmann 3-AZ",0.675069986179574,0.940317777569168,11.2207094103756,69.76425985850773,198.8670388615369,4.847499521997613,20060606.7046528,4.92306340434966,JFc,7,9,13,,,,,,,,,,,,,,,
"   73P/Schwassmann-Wachmann 3-BA",0.682432921372534,0.940247790214922,11.2707509575385,69.92099750027795,198.6920225956304,4.981321878018315,20060606.5443897,5.09469833149912,JFc,7,9,14,,,,,,,,,,,,,,,
"   73P/Schwassmann-Wachmann 3-BB",0.682432921372534,0.942420571036717,11.1901846106183,70.47094006423771,197.9285670216984,4.992833014504233,20060607.0909983,5.11236823020815,JFc,2,9,15,,,,,,,,,,,,,,,
"   73P/Schwassmann-Wachmann 3-BC",0.700467515087574,0.938807404922457,11.4587061463897,69.95554650558832,198.7461327274749,5.329677331862838,20060606.6066092,5.54890216767565,JFc,11,8,63,,,,,,19.8,50.0,20.1,5.0,,,,,,
"   73P/Schwassmann-Wachmann 3-BD",0.682439213725336,0.946155583556335,10.9745482605982,71.41848296987524,196.4631309954056,5.012738741248541,20060606.1753380,5.14294327620725,JFc,6,9,8,,,,,,,,,,,,,,,
"   73P/Schwassmann-Wachmann 3-BE",0.682439213725336,0.939421340921746,11.3165548004854,69.69353534875259,199.0041336556026,4.977060677794654,20060606.9751012,5.08813390533009,JFc,5,9,16,,,,,,,,,,,,,,,
"   73P/Schwassmann-Wachmann 3-BF",0.685673899484921,0.939574293907841,11.3219762595877,69.83455705491185,198.8097995413545,5.038766622536469,20060607.0636384,5.16813946145222,JFc,11,8,13,,,,,,,,,,,,,,,
"   73P/Schwassmann-Wachmann 3-BG",0.684754805524033,0.939341834446035,11.3245005390743,69.72079451789067,198.954825666221,5.020094508477491,20060608.8070845,5.143644991578,JFc,7,9,11,,,,,,,,,,,,,,,
"   73P/Schwassmann-Wachmann 3-BH",0.682439213725336,0.939816246820806,11.2894062349653,69.80392620641391,198.8380687888751,4.979152891943969,20060608.6526138,5.0913426017245,JFc,6,9,9,,,,,,,,,,,,,,,
"   73P/Schwassmann-Wachmann 3-BI",0.682462679481376,0.939765097396971,11.3004575322101,69.75258615452337,198.9127973517095,4.979319285264455,20060608.7255428,5.09149129713147,JFc,7,9,23,,,,,,,,,,,,,,,
"   73P/Schwassmann-Wachmann 3-BJ",0.691094488235562,0.939252920798806,11.370228917327,69.87876451740438,198.7979116113036,5.141913552624643,20060608.6863968,5.30204668611781,JFc,8,9,13,,,,,,,,,,,,,,,
"   73P/Schwassmann-Wachmann 3-BK",0.691542805405763,0.939266635740712,11.3707772083427,69.89745388065928,198.7753879911289,5.150827239205409,20060608.8970880,5.31372640270597,JFc,11,9,14,,,,,,23.7,10.0,,,,,,,,
"   73P/Schwassmann-Wachmann 3-BL",0.696223718867002,0.939099661465389,11.4093615023607,69.97335799061499,198.699429249213,5.243737642110893,20060608.8633871,5.43556804196274,JFc,6,9,9,,,,,,22.4,10.0,,,,,,,,
"   73P/Schwassmann-Wachmann 3-BM",0.682439213725336,0.939756862869674,11.2943325652082,69.77558820073149,198.8613490413005,4.978838275365447,20060609.0163165,5.09086005112188,JFc,6,9,13,,,,,,,,,,,,,,,
"   73P/Schwassmann-Wachmann 3-BN",0.691771506515135,0.939185744588995,11.3774492573962,69.88153448038356,198.794770559419,5.154902014595489,20060608.2123911,5.31895437314373,JFc,6,9,31,,,,,,21.3,10.0,22.0,5.0,,,,,,
"   73P/Schwassmann-Wachmann 3-BO",0.691827563127927,0.939219068906999,11.3761572743389,69.89197757406906,198.7715535759656,5.156193476355007,20060608.2715693,5.32068888860887,JFc,21,7,28,,,,,,22.9,20.0,24.5,5.0,,,,,,
"   73P/Schwassmann-Wachmann 3-BP",0.682453453655532,0.939783267683454,11.2907748415971,69.81061092752898,198.8488389130481,4.979243586817398,20060608.3917749,5.09141707025829,JFc,8,9,32,,,,,,,,,,,,,,,
"   73P/Schwassmann-Wachmann 3-BQ",0.692453880247705,0.939155663545736,11.3882612457051,69.8657752054544,198.8198463106619,5.168257847651573,20060608.3004271,5.33641009487744,JFc,7,9,25,,,,,,20.8,10.0,23.4,5.0,,,,,,
"   73P/Schwassmann-Wachmann 3-BR",0.685154134205868,0.939601786160311,11.3192478294503,69.82671174634405,198.8412924261245,5.02904438799456,20060606.2364776,5.15557323377108,JFc,28,8,20,,,,,,,,,,,,,,,
"   73P/Schwassmann-Wachmann 3-BS",0.698573546172044,0.938948671781629,11.444464486684,69.93999714325663,198.7685231571228,5.291086282732009,20060605.7779192,5.49792655280095,JFc,12,9,12,,,,,,,,,,,,,,,
"   73P/Schwassmann-Wachmann 3-BT",.6856345051905101,.9719767582079062,11.23833447259341,69.65683849488195,199.3494423523701,5.211760161118677,20170316.8206844,5.43675441488139,JFc,250,6,353,,-1.058923755691598E-7,3.113348844994237E-8,,,13.3,15.25,,,,,,,,
"   74P/Smirnova-Chernykh",.1475582361428681,3.551549770514279,6.650944799327097,77.08324032781579,86.62521496227784,4.781101024172768,20090726.7769599,8.50428843372003,ETc,8683,0,5717,,2.192646722327512E-7,-9.832706248796792E-8,,,5.0,16.75,12.1,5.,0.03,4.46,,,,
"   75D/Kohoutek",0.496307395647225,1.78465693964704,5.90720925939778,269.6860945460317,175.8017246617871,5.301637058813597,19940629.8984801,6.66947975418123,JFc,4784,,81,,3.982196062371616E-8,8.704448179457784E-9,,,10.5,10.0,14.5,5.0,0.03,4.6,,,,
"   76P/West-Kohoutek-Ikemura",.53840740739129,1.602162964826761,30.47488333010127,84.11235550058475,.04853464150566448,5.33972904332731,20130508.0452438,6.46665942202636,JFc,9743,0,1152,,4.249845943385178E-10,-1.685069431985768E-10,,,15.4,10.5,17.2,5.,0.03,0.66,,,,
"   77P/Longmore",.3579075021671352,2.311098542747621,24.39924221547497,14.91285511991158,196.7523001954945,4.887548227142516,20090707.9722785,6.82872312508889,JFc,15771,0,1785,,1.732576243323444E-9,-4.848233063201061E-10,1.446975473680593E-9,,9.5,14.,13.3,5.,0.03,8.2,,,,
"   78P/Gehrels 2",.4616373770071256,2.011536526438156,6.252696531219538,210.5626757515353,192.755859372289,5.46125761092446,20120112.1049386,7.22250308964617,JFc,3634,0,5572,,-1.497211171122271E-9,3.596913711238652E-10,,,9.0,13.25,12.6,5.,0.03,,,,,
"   79P/du Toit-Hartley",.5940852746390944,1.230504097618105,2.893178304077592,307.8386464761982,253.2696876465822,4.832365863672623,20080528.4114330,5.27813615254525,JFc,9595,1,215,,-3.974485026111969E-10,-6.695164575829398E-13,,,17.4,4.5,,,,2.8,,,,
"   80P/Peters-Hartley",.5989902415048468,1.612724740769127,29.92275599280534,259.8892998524929,339.1311051464525,6.43059443840052,20141110.0391888,8.06521897446367,JFc,11703,2,48,,7.370111226638529E-9,-7.828764110205031E-10,-1.023511746192518E-9,,9.3,27.,,,,,,,,
"   81P/Wild 2",.5383287217040634,1.59213154910753,3.239059426274849,136.1247786980013,41.70662901682302,5.305120343989254,20160720.3207100,6.40438363860503,JFc,2163,3,1348,,1.549386610147606E-9,-1.077609248729444E-9,,,7.9,16.,12.9,5.,0.03,4.0,,,,
"   82P/Gehrels 3",.1232542077837754,3.625705145656267,1.126554815725817,239.5914610958287,227.4956617541502,4.645119026744413,20010830.2880843,8.40981401343045,ETc,16277,0,143,,,2.86861768351136E-11,,,7.6,18.5,16.4,5.,0.03,1.46,,,,
"   83D/Russell 1",0.517209914571475,1.61154162690654,22.659458665718,230.84200613,.3762291200373954,5.064409994909118,19850705.2291439,6.09863974906463,JFc,2302,1,20,,,,,,14.,15.0,17.,10.0,,,,,,
"   84P/Giclas",.4944679176981627,1.840490783412315,7.284293770723781,112.3893362880986,276.4047896990754,5.44090973634111,20130723.0723777,6.94681269785029,JFc,15537,0,1745,,5.691323711225799E-10,-2.330648857495716E-11,,,14.2,6.5,,,,1.80,,,,
"   85P/Boethin",0.7811606261503803994017,1.1346574522589409905748,4.2952945910302675613934,359.3961137217372,37.61838460810365,9.235116800875655,20081212.7465637,11.8063909966417,JFc,4042,8,51,,0,0,,,,,,,,,,,,
"   86P/Wild 3",.3687169262916488,2.282560174289136,15.47735410909144,72.4526216141705,178.665283902942,4.948934758342827,20150405.0205525,6.87551664961439,JFc,2597,2,17,,,,,,15.9,10.,,,,0.86,,,,
"   87P/Bus",.3893476920698341,2.101174815284378,2.6023944932398,181.8898060895848,24.75638615410691,4.780563902469451,20131219.9014816,6.38278885529987,ETc,7602,1,667,,1.255996545216359E-8,-2.017205026726924E-9,5.855153256434009E-9,,12.7,14.,16.1,5.,0.03,0.56,,,,
"   88P/Howell",.5630753725404981,1.358320226692091,4.382964465049785,56.69767148145158,235.8990052901337,4.859320717880173,20150406.2190704,5.48152838114704,JFc,4434,0,3406,,8.036450100736789E-9,-7.268207253508337E-10,-6.441935977366771E-10,35.7283196886786,12.0,9.5,,,,4.4,,,,
"   89P/Russell 2",.4080083815513693,2.220561913965532,12.07653613877625,41.44521124700714,250.1414428824369,5.28144265760162,20161214.6685190,7.264892552219,JFc,13592,1,188,,7.501812884983252E-9,-3.394047270187426E-10,-4.244969252452372E-10,,12.6,12.,16.6,5.,0.03,2.8,,,,
"   90P/Gehrels 1",.5097929126747022,2.974897484109951,9.635377864966653,13.25190332544677,29.26997752861308,9.162411669626664,20170619.2755651,14.950194058866,JFc,6092,2,572,,2.38734542294088E-7,3.444369439891368E-7,,,6.5,19.,13.3,5.,0.03,7.8,,,,
"   91P/Russell 3",.3299921834617464,2.607121195503366,14.09051794561818,247.8992923845684,354.8862191339886,5.175239341642739,20050626.9436394,7.67591627138979,JFc,6265,0,254,,-8.864686741400633E-8,6.537396977939429E-9,7.626581100660552E-9,48.11282999983362,7.2,23.25,15.7,5.,0.03,,,,,
"   92P/Sanguin",.6593254789566613,1.825455658882622,19.44460631112987,181.4589164241891,163.7890342412169,8.891258072992841,20150301.1835357,12.4038256630773,JFc,13943,0,919,,3.715753605531182E-9,-8.373334464885918E-11,-1.997865932990026E-9,,11.1,17.,14.5,5.,0.03,2.38,,,,
"   93P/Lovas 1",.6126650383337702,1.700150174908333,12.20450342919124,339.6274201271978,74.89804338193238,7.078557368529837,20170301.4523394,9.1962142413058,JFc,13649,1,3382,,3.904031314268461E-10,-4.966109079668308E-11,,,12.5,10.,14.6,5.,0.03,,,,18.2,
"   94P/Russell 4",.3630744636188046,2.240229460285974,6.182454469682845,70.91256840889369,92.83431427445655,4.794280328767962,20100329.7100641,6.59650606776778,ETc,13379,0,1481,,-2.265767020012191E-10,2.482714226242722E-11,,,13.1,9.5,15.1,5.,0.03,,,,20.70,
"   96P/Machholz 1",.9592074836894154,.1237142323289413,58.53858182853028,94.35081293062883,14.7463138854509,5.94182148441922,20070405.6560801,5.28161761434005,JFC,3829,0,963,,7.035676975844572E-11,-1.76259481435609E-12,-2.102047080596514E-10,,13.4,11.25,,,,6.4,,,,
"   97P/Metcalf-Brewington",.4573932742257172,2.604021608446533,17.86957001570563,185.1974637230118,228.2912964551788,6.994169806267966,20110819.6830982,10.5134999955919,JFc,7693,2,218,,-9.814445114173195E-8,6.400189029910006E-9,-2.042375094472221E-9,218.9029919228531,12.9,9.,16.6,5.,0.03,3.4,,,,
"   98P/Takamizawa",.560585959923109,1.672338149803353,10.5459800822991,114.7526749114245,157.9474151951102,5.93933556690683,20130805.4765023,7.4247776777192,JFc,5528,0,558,,1.409466866436333E-10,6.966672730446186E-10,,,14.6,8.75,,,,5.4,,,,
"   99P/Kowal 1",.2283241418604763,4.745956649032363,4.332556413158369,28.20672011011724,174.6128060913347,7.554432430067905,20070128.0141202,15.2525157560528,JFc,16107,0,971,,,,,,6.8,12.25,11.5,5.,0.03,10.2,,,,
"  100P/Hartley 1",.4187071505270601,1.98240004348726,25.65332278421983,37.84596497146841,181.7070943094326,4.838258580766276,20091206.1470434,6.29800032993133,JFc,11354,1,396,,1.783381577280413E-9,-7.067341702565178E-11,-6.436140199144167E-10,,11.3,19.,16.2,5.,0.03,,,,,
"  101P/Chernykh",.6007547457585911,2.304923056995887,5.010626815777335,117.4601416719296,276.5418940312657,9.241478722408534,20191230.2254932,13.8718124074665,JFc,10872,0,1208,,1.082249025480786E-7,-2.396416676780591E-8,7.627085142997083E-9,77.88822378811544,13.7,4.5,,,,5.6,,,,
"  101P/Chernykh-B",.5947203403123665,2.350527046947969,5.078327540984246,130.2337768015298,263.1851639654208,9.249004243418893,20051224.3893442,13.9676669148349,JFc,109,6,98,,,,,,13.0,10,,,,,,,,
"  102P/Shoemaker 1",.4732076238332613,1.968543630738699,26.24590768369254,339.8794153628378,18.73489843638509,5.505154622311272,20130901.1208081,7.22381387963977,JFc,7505,0,398,,-1.106075867921192E-8,-2.329593168815982E-9,-9.547106594399124E-9,,16.5,4.5,,,,3.2,,,,
"  103P/Hartley 2",.6948883789281467,1.058679098998275,13.61926973311054,219.7583231740731,181.2099869444809,5.880939230052245,20101028.2653158,6.46348264304736,JFc,5313,1,6097,,7.81473130558195E-10,2.539602225693799E-10,,,14.2,15.,,,,1.6,,,18.1,
"  104P/Kowal 2",.6386695859566606,1.179122444061068,10.25426992139334,235.4207637354207,200.6739477005111,5.34743827838971,20160328.1515717,5.89508108782436,JFc,4685,4,133,,2.200273266754491E-8,-1.05737556441448E-10,4.296959281020488E-9,61.95449595727518,13.4,16.,,,,2.0,,,,
"  105P/Singer Brewster",.4092903547464972,2.050833442476216,9.170614994406176,192.420042683955,46.6827608522571,4.892792614606708,20120226.1957865,6.46908258074244,JFc,12199,0,760,,,-6.830344388539566E-10,,,13.8,9.75,,,,2.2,,,,
"  106P/Schuster",.5864608880410034,1.556667041142582,20.11119873542011,50.61219103126552,355.8379337138179,5.971844754360472,20070402.3808799,7.30343067989446,JFc,15966,0,306,,5.835543513837062E-10,8.98925136269988E-11,,,10.7,22.,15.9,5.,0.03,1.88,,,,
"  108P/Ciffreo",.5433862742962028,1.708894250511029,13.09615620875901,53.65521402800832,358.1076586706113,5.776181884145419,20141018.4654730,7.24031634675239,JFc,10718,0,1447,,1.265305592606873E-9,-2.624626071368604E-10,,,10.4,21.,15.9,5.,0.03,3.2,,,,
"  109P/Swift-Tuttle",0.963225755046038,0.959516155068868,113.453816997171,139.3811920815948,152.9821676305871,51.22462284058444,19921211.9997846,133.281843840173,HTC,94131,0,652,,,,,,4.5,15.0,8.5,10.0,,26,,,,
"  110P/Hartley 3",.3149589356127522,2.475302274087089,11.69076166832122,287.7120623085165,167.7467760812752,4.751424422366314,20141217.7847956,6.86871749894167,JFc,2704,0,1388,,,,,,6.7,20.25,13.3,5.,0.03,4.3,,,10.153,
"  111P/Helin-Roman-Crockett",.1096207704078609,3.704303387230362,4.228807042165645,89.79399820609125,3.37794152502789,4.616428418086374,20130130.6292399,8.48604821158179,ETc,8753,1,137,,,-1.134125358309937E-7,,,8.4,17.,17.2,5.,0.03,1.2,,,,
"  112P/Urata-Niijima",.587407344869055,1.459185607969411,24.20010522204686,31.92988236979212,21.35107724365804,5.614064920478835,20130624.5670868,6.65107384645484,JFc,12251,0,609,,,6.356228674755308E-11,,,14.6,15.,17.9,5.,0.03,1.8,,,,
"  113P/Spitaler",.4224626719418929,2.128983428664871,5.776051488021433,14.47946726719748,49.92616980747301,5.243642807714676,20080324.1952503,7.07777145429084,JFc,45787,0,520,,,,,,13.4,12.,16.2,5.,0.03,2.2,,,,
"  114P/Wiseman-Skiff",.5544779645404104,1.579408333005058,18.27307986393562,271.0621176869873,172.8437163421376,5.510738538746321,20200114.2415657,6.67491986567657,JFc,5046,0,1841,,,,,,14.0,11.75,16.3,5.,0.03,1.56,,,,
"  115P/Maury",.5182928382587354,2.057416071826029,11.66973500016411,176.0778058896553,121.113898742594,6.484769866987611,20111005.0325339,8.82707343389146,JFc,12929,0,1380,,6.200639892468909E-9,-2.999819375497901E-10,,,13.0,10.5,15.3,5.,0.03,2.22,,,,
"  116P/Wild 4",.3738051423702575,2.177796140730832,3.611821849863624,21.03226238628755,173.6630210810085,4.777853891191094,20090718.6498493,6.48589319590062,ETc,4810,0,2540,,1.598511736597029E-8,-1.819629602299593E-9,7.501405896686019E-9,,8.2,16.,12.8,5.,0.03,,,,,
"  117P/Helin-Roman-Alu 1",.2540338573975731,3.054531952717325,8.698671836280914,58.8757087352169,222.5728019314596,5.134933435245411,20140326.6740948,8.28603066839668,JFc,3860,0,3357,,1.085555971471666E-7,2.620147650827203E-8,,,6.0,14.25,11.4,5.,0.03,9,,,,
"  118P/Shoemaker-Levy 4",.4276928306674881,1.983551981007191,8.508598912999116,151.8029060423584,302.1455444899108,4.948222028815644,20100102.3611981,6.45252657423977,JFc,3147,1,1708,,-7.874204687865599E-9,-2.278129851741168E-9,,224.050256260166,10.7,14.,14.1,5.,0.03,4.8,,,,
"  119P/Parker-Hartley",.2906392019630723,3.038693718443271,5.191035413678438,244.0747717582044,181.0994002470446,5.528720006286084,20050522.7489258,8.86620601476782,JFc,10777,0,1716,,2.869568668291466E-8,9.82989861460121E-9,,,12.1,7.75,13.9,5.,0.03,,,,,
"  120P/Mueller 1",.336662206520318,2.746807155357698,8.787089100165726,4.461100193933076,30.16639379641331,5.534967778492297,20040930.1040702,8.42652172152278,JFc,11991,1,131,,-3.417076078045493E-8,-1.538633138885035E-9,,,4.3,30.75,16.4,5.,0.03,3.0,,,,
"  121P/Shoemaker-Holt 2",.3384566096450156,2.648121917851742,17.71778250246377,99.66991751542987,6.229882613689777,5.3577684181722,20040901.7153335,8.0089883898227,JFc,11549,0,595,,,,,,5.6,20.25,12.5,5.,0.03,3.24,,,,
"  122P/de Vico",0.9627088867609727707019,0.6593373359243723808020,85.382753114444753350653,79.62450068849807,12.99609193700053,34.70229596786979,19951006.0001734,74.3466977284963,HTC,54902,0,294,,,,,,7.5,10,,,,,,,,
"  123P/West-Hartley",.4492702213969574,2.126106874531257,15.3545455772283,46.52737304496928,102.9184468350662,5.594946016141362,20190204.3398649,7.5853914877167,JFc,3248,0,3125,,-2.764186545568626E-9,9.184869593878265E-9,,,8.2,18.,13.8,5.,0.03,,,,3.7,
